,startdate,starthour,demand,startdate,starthour,bicycle,moped,scooter,td_mean,td_median,distance_mean,distance_median
5918,1/12/2019,18,1402,1/12/2019,18,17,0,1385,1386.811698,456.5,0.818223103,0.530651005
5919,1/12/2019,19,1022,1/12/2019,19,15,0,1007,717.409002,423.5,0.754473532,0.567311906
5920,1/12/2019,20,880,1/12/2019,20,7,0,873,1386.020455,390,0.60503055,0.464164286
5921,1/12/2019,21,578,1/12/2019,21,12,0,566,654.6591696,410.5,0.738327665,0.504242729
5922,1/12/2019,22,470,1/12/2019,22,11,0,459,737.5659574,409,0.855154843,0.563583678
5923,1/12/2019,23,430,1/12/2019,23,13,0,417,753.155814,443.5,0.968044308,0.589681269
5924,1/13/2019,0,243,1/13/2019,0,7,0,236,821.6255144,541,0.967214136,0.618885715
5925,1/13/2019,1,142,1/13/2019,1,1,0,141,585.556338,352,0.705286943,0.482494737
5926,1/13/2019,2,142,1/13/2019,2,3,0,139,505.0492958,324,0.739926199,0.446144522
5927,1/13/2019,3,32,1/13/2019,3,1,0,31,762.5625,441,0.924425585,0.518534266
5928,1/13/2019,4,29,1/13/2019,4,3,0,26,2189.758621,371,1.126674545,0.618885715
5929,1/13/2019,5,8,1/13/2019,5,1,0,7,452.25,274.5,0.99862119,0.661760328
5930,1/13/2019,6,22,1/13/2019,6,0,0,22,2120.454545,339.5,0.738471427,0.65523593
5931,1/13/2019,7,41,1/13/2019,7,0,0,41,475.7073171,353,0.888439573,0.660517586
5932,1/13/2019,8,90,1/13/2019,8,1,0,89,470.5444444,352.5,0.781760915,0.69127546
5933,1/13/2019,9,188,1/13/2019,9,3,0,185,744.9361702,371.5,0.881976925,0.614846802
5934,1/13/2019,10,402,1/13/2019,10,8,0,394,817.7164179,450,0.97592066,0.581603443
5935,1/13/2019,11,679,1/13/2019,11,14,0,665,1065.098675,485,0.971597605,0.666109926
5936,1/13/2019,12,850,1/13/2019,12,13,0,837,894.2364706,541.5,0.986002055,0.629449026
5937,1/13/2019,13,1115,1/13/2019,13,32,0,1083,974.5865471,582,1.168355072,0.725761562
5938,1/13/2019,14,1109,1/13/2019,14,31,0,1078,1195.546438,612,974.28741,0.789141424
5939,1/13/2019,15,1204,1/13/2019,15,35,0,1169,1194.773256,575.5,1.15868543,0.726382933
5940,1/13/2019,16,1122,1/13/2019,16,38,0,1084,982.7174688,521,1.067056616,0.677915979
5941,1/13/2019,17,1059,1/13/2019,17,38,0,1021,1135.96034,483,0.970309561,0.643119192
5942,1/13/2019,18,641,1/13/2019,18,13,0,628,1024.176287,439,0.98430045,0.603351435
5943,1/13/2019,19,459,1/13/2019,19,7,0,452,840.496732,392,0.757165852,0.529408262
5944,1/13/2019,20,387,1/13/2019,20,9,0,378,569.4341085,354,0.78672498,0.489640506
5945,1/13/2019,21,248,1/13/2019,21,3,0,245,487.8064516,304,0.570218319,0.430920927
5946,1/13/2019,22,151,1/13/2019,22,7,0,144,582.5165563,353,0.764924407,0.469756627
5947,1/13/2019,23,103,1/13/2019,23,3,0,100,622.7864078,333,0.910399299,0.459814688
5948,1/14/2019,0,65,1/14/2019,0,1,0,64,512.9846154,349,0.698344752,0.42998887
5949,1/14/2019,1,33,1/14/2019,1,1,0,32,592.6969697,363,0.834802792,0.669838154
5950,1/14/2019,2,34,1/14/2019,2,0,0,34,808.0588235,506,1.146667447,0.552088311
5951,1/14/2019,3,17,1/14/2019,3,0,0,17,537.1764706,367,0.574987667,0.50206793
5952,1/14/2019,4,10,1/14/2019,4,0,0,10,377.7,265.5,0.624913016,0.433095726
5953,1/14/2019,5,34,1/14/2019,5,0,0,34,322.1470588,232,0.624331851,0.431231613
5954,1/14/2019,6,61,1/14/2019,6,0,0,61,370.3278689,242,0.552653657,0.457329203
5955,1/14/2019,7,209,1/14/2019,7,9,0,200,451.6555024,265,0.731294441,0.51263124
5956,1/14/2019,8,403,1/14/2019,8,10,0,393,483.6699752,295,0.704280312,0.551777626
5957,1/14/2019,9,330,1/14/2019,9,7,0,323,539.7454545,279,0.67501813,0.477213082
5958,1/14/2019,10,255,1/14/2019,10,9,0,246,912.3803922,331,0.810450801,0.521330437
5959,1/14/2019,11,385,1/14/2019,11,11,0,374,1039.225974,330,0.840744285,0.479698566
5960,1/14/2019,12,531,1/14/2019,12,9,0,522,595.8380414,310,0.714712622,0.506417528
5961,1/14/2019,13,632,1/14/2019,13,15,0,617,834.3053797,362,0.887924697,0.608011719
5962,1/14/2019,14,563,1/14/2019,14,20,0,543,700.1900533,367,0.912329644,0.573525618
5963,1/14/2019,15,521,1/14/2019,15,14,0,507,634.5335893,406,0.903816016,0.636284109
5964,1/14/2019,16,632,1/14/2019,16,13,0,619,2178.751582,409.5,0.884377375,0.628206283
5965,1/14/2019,17,816,1/14/2019,17,29,0,787,603.8480392,377.5,0.858272777,0.620128458
5966,1/14/2019,18,558,1/14/2019,18,13,0,545,625.6200717,399.5,0.849318664,0.59527361
5967,1/14/2019,19,463,1/14/2019,19,11,0,452,722.650108,348,0.712561114,0.514495354
5968,1/14/2019,20,398,1/14/2019,20,10,0,388,652.3040201,366.5,0.85046358,0.54867077
5969,1/14/2019,21,233,1/14/2019,21,3,0,230,1128.678112,427,1.025377154,0.633798624
5970,1/14/2019,22,200,1/14/2019,22,6,0,194,772.74,472.5,1.127530859,0.631313139
5971,1/14/2019,23,150,1/14/2019,23,6,0,144,588.5,341.5,0.725421879,0.394881398
5972,1/15/2019,0,90,1/15/2019,0,2,0,88,604.4777778,346,0.831684639,0.493990104
5973,1/15/2019,1,46,1/15/2019,1,4,0,42,857.7173913,428,1.364382566,0.594652238
5974,1/15/2019,2,17,1/15/2019,2,0,0,17,815.2941176,669,1.23013222,0.841336605
5975,1/15/2019,3,23,1/15/2019,3,0,0,23,376.5217391,300,0.58260304,0.599623208
5976,1/15/2019,4,16,1/15/2019,4,0,0,16,1358.25,1004,2.202411383,1.873434168
5977,1/15/2019,5,52,1/15/2019,5,1,0,51,689.25,273,1.026385728,0.473174169
5978,1/15/2019,6,77,1/15/2019,6,1,0,76,482.1298701,251,0.771896356,0.415075962
5979,1/15/2019,7,219,1/15/2019,7,9,0,210,492.5068493,310,0.789714561,0.596516352
5980,1/15/2019,8,475,1/15/2019,8,23,0,452,408.6273684,338,0.740820983,0.609565147
5981,1/15/2019,9,374,1/15/2019,9,15,0,359,471.8475936,283.5,0.738537884,0.476902396
5982,1/15/2019,10,312,1/15/2019,10,9,0,303,486.2596154,339,0.751446896,0.619507086
5983,1/15/2019,11,459,1/15/2019,11,9,0,450,512.3965142,312,0.717368312,0.489640506
5984,1/15/2019,12,636,1/15/2019,12,17,0,619,558.9418239,322,0.723841759,0.462610858
5985,1/15/2019,13,571,1/15/2019,13,13,0,558,540.8056042,330,0.759354782,0.520087694
5986,1/15/2019,14,533,1/15/2019,14,15,0,518,537.4634146,338,0.768548739,0.495854218
5987,1/15/2019,15,500,1/15/2019,15,12,0,488,680.298,350,0.839191631,0.54090363
5988,1/15/2019,16,668,1/15/2019,16,22,0,646,664.1287425,393.5,0.91822571,0.64746879
5989,1/15/2019,17,862,1/15/2019,17,25,0,837,686.9965197,399.5,0.844905525,0.623235314
5990,1/15/2019,18,721,1/15/2019,18,20,0,701,557.0568655,371,0.860208708,0.539971573
5991,1/15/2019,19,490,1/15/2019,19,15,0,475,593.3428571,388,0.80095889,0.570108076
5992,1/15/2019,20,427,1/15/2019,20,8,0,419,738.7002342,388,0.778943369,0.577253845
5993,1/15/2019,21,290,1/15/2019,21,9,0,281,953.5724138,426,0.997328631,0.67853735
5994,1/15/2019,22,256,1/15/2019,22,10,0,246,856.8515625,445.5,0.894607049,0.679469407
5995,1/15/2019,23,229,1/15/2019,23,7,0,222,519.6593886,345,0.78251256,0.509524384
5996,1/16/2019,0,138,1/16/2019,0,7,0,131,442.5507246,292.5,0.691784264,0.543389114
5997,1/16/2019,1,84,1/16/2019,1,2,0,82,845.047619,293,0.778297017,0.452668919
5998,1/16/2019,2,52,1/16/2019,2,0,0,52,914.6538462,606,1.319398097,0.872094479
5999,1/16/2019,3,22,1/16/2019,3,1,0,21,883.7727273,537.5,1.338885471,0.72731499
6000,1/16/2019,4,15,1/16/2019,4,0,0,15,434.6666667,395,1.032470386,0.776714
6001,1/16/2019,5,41,1/16/2019,5,2,0,39,285.9512195,246,0.590924011,0.475348968
6002,1/16/2019,6,82,1/16/2019,6,2,0,80,357.6707317,236,0.622386611,0.394570712
6003,1/16/2019,7,258,1/16/2019,7,9,0,249,394.0232558,320.5,0.713798962,0.571661504
6004,1/16/2019,8,510,1/16/2019,8,25,0,485,414.1,327.5,0.781209803,0.600244579
6005,1/16/2019,9,357,1/16/2019,9,11,0,346,443.5546218,293,0.736951465,0.51263124
6006,1/16/2019,10,231,1/16/2019,10,7,0,224,542.9004329,317,0.80680074,0.54867077
6007,1/16/2019,11,363,1/16/2019,11,8,0,355,623.4683196,307,0.668114405,0.441173552
6008,1/16/2019,12,432,1/16/2019,12,12,0,420,611.1111111,332.5,0.720003809,0.50206793
6009,1/16/2019,13,440,1/16/2019,13,19,0,421,592.4113636,343,0.795445517,0.512941926
6010,1/16/2019,14,376,1/16/2019,14,5,0,371,507.2819149,335.5,0.765352492,0.525680035
6011,1/16/2019,15,378,1/16/2019,15,6,0,372,727.7830688,410,0.837478514,0.611739946
6012,1/16/2019,16,513,1/16/2019,16,16,0,497,516.4424951,388,0.846800553,0.605215549
6013,1/16/2019,17,807,1/16/2019,17,31,0,776,552.2478315,383,0.8325581,0.603972806
6014,1/16/2019,18,552,1/16/2019,18,14,0,538,540.1195652,364,0.737394261,0.531272376
6015,1/16/2019,19,341,1/16/2019,19,9,0,332,467.797654,344,0.628938809,0.472242112
6016,1/16/2019,20,386,1/16/2019,20,2,0,384,596.4766839,371.5,0.777945474,0.528476206
6017,1/16/2019,21,247,1/16/2019,21,4,0,243,992.7975709,479,0.94860238,0.583467557
6018,1/16/2019,22,234,1/16/2019,22,2,0,232,674.9529915,447,0.76790062,0.544942542
6019,1/16/2019,23,155,1/16/2019,23,6,0,149,572.6580645,371,0.805112668,0.539971573
6020,1/17/2019,0,107,1/17/2019,0,0,0,107,590.8411215,438,0.896365703,0.639390965
6021,1/17/2019,1,77,1/17/2019,1,2,0,75,1342.857143,416,1.278136349,0.589681269
6022,1/17/2019,2,44,1/17/2019,2,1,0,43,601.9318182,408.5,0.908600037,0.487465706
6023,1/17/2019,3,11,1/17/2019,3,1,0,10,655.2727273,323,1.222971498,0.649332904
6024,1/17/2019,4,22,1/17/2019,4,0,0,22,652.3636364,382,0.821876389,0.506728214
6025,1/17/2019,5,48,1/17/2019,5,2,0,46,380.7291667,240.5,0.61887277,0.413833219
6026,1/17/2019,6,59,1/17/2019,6,1,0,58,339.559322,279,0.721917486,0.438066696
6027,1/17/2019,7,260,1/17/2019,7,7,0,253,474.7961538,361,0.857547223,0.713023452
6028,1/17/2019,8,461,1/17/2019,8,25,0,436,645.0195228,345,0.759002899,0.59527361
6029,1/17/2019,9,375,1/17/2019,9,23,0,352,448.5306667,307,0.780503536,0.55923408
6030,1/17/2019,10,329,1/17/2019,10,18,0,311,644.2583587,321,0.809457807,0.495854218
6031,1/17/2019,11,566,1/17/2019,11,15,0,551,697.1713781,355.5,1.100313362,0.543078429
6032,1/17/2019,12,728,1/17/2019,12,24,0,704,743.5906593,426.5,0.88723016,0.594341553
6033,1/17/2019,13,710,1/17/2019,13,21,0,689,654.0690141,406.5,0.891616037,0.55146694
6034,1/17/2019,14,760,1/17/2019,14,40,0,720,800.6118421,455.5,1.014995956,0.647158105
6035,1/17/2019,15,759,1/17/2019,15,18,0,741,808.113307,512,1.00074165,0.671080896
6036,1/17/2019,16,928,1/17/2019,16,30,0,898,747.2230603,466.5,0.99448184,0.679158722
6037,1/17/2019,17,1355,1/17/2019,17,65,0,1290,791.1542435,507,0.977880977,0.698421229
6038,1/17/2019,18,1104,1/17/2019,18,47,0,1057,715.2065217,464.5,0.919876461,0.65741073
6039,1/17/2019,19,882,1/17/2019,19,25,0,857,650.9863946,420,0.79861346,0.535000603
6040,1/17/2019,20,728,1/17/2019,20,31,0,697,717.9835165,434,0.894315328,0.561719565
6041,1/17/2019,21,569,1/17/2019,21,29,0,540,671.0386643,422,0.807817505,0.57973933
6042,1/17/2019,22,366,1/17/2019,22,15,0,351,727.7404372,417.5,0.851456806,0.470688684
6043,1/17/2019,23,276,1/17/2019,23,8,0,268,856.6775362,430.5,0.871144412,0.524126607
6044,1/18/2019,0,174,1/18/2019,0,5,0,169,1011.982759,381.5,0.791962592,0.517912895
6045,1/18/2019,1,118,1/18/2019,1,2,0,116,752.5084746,556,1.000281251,0.64467262
6046,1/18/2019,2,124,1/18/2019,2,3,0,121,1099.137097,472,1.091869464,0.795665822
6047,1/18/2019,3,37,1/18/2019,3,4,0,33,652.2972973,417,0.88651197,0.609565147
6048,1/18/2019,4,18,1/18/2019,4,0,0,18,442.1111111,355.5,0.82331684,0.704634941
6049,1/18/2019,5,51,1/18/2019,5,4,0,47,521.0392157,297,0.838619629,0.514495354
6050,1/18/2019,6,79,1/18/2019,6,3,0,76,348.1898734,287,0.684931968,0.516359467
6051,1/18/2019,7,252,1/18/2019,7,8,0,244,438.3452381,338,0.808598726,0.55923408
6052,1/18/2019,8,509,1/18/2019,8,27,0,482,455.654224,338,0.782103693,0.539971573
6053,1/18/2019,9,438,1/18/2019,9,19,0,419,519.3424658,355.5,0.833429018,0.586263727
6054,1/18/2019,10,413,1/18/2019,10,11,0,402,590.3438257,361,0.781894099,0.539350202
6055,1/18/2019,11,616,1/18/2019,11,16,0,600,697.5405844,390.5,0.804455803,0.498961074
6056,1/18/2019,12,814,1/18/2019,12,38,0,776,781.965602,450,0.870247159,0.53872883
6057,1/18/2019,13,941,1/18/2019,13,27,0,914,671.272051,416,0.807132134,0.557369966
6058,1/18/2019,14,888,1/18/2019,14,34,0,854,853.4583333,527,1.05024888,0.669838154
6059,1/18/2019,15,1041,1/18/2019,15,39,0,1002,826.0336215,505,0.967714315,0.649954275
6060,1/18/2019,16,1199,1/18/2019,16,45,0,1154,813.2877398,493,0.944321496,0.629449026
6061,1/18/2019,17,1276,1/18/2019,17,52,0,1224,694.4584639,479.5,0.863861311,0.6213712
6062,1/18/2019,18,1002,1/18/2019,18,32,0,970,680.6027944,443,0.827037005,0.564826421
6063,1/18/2019,19,874,1/18/2019,19,28,0,846,715.8787185,423.5,0.876061586,0.561719565
6064,1/18/2019,20,921,1/18/2019,20,21,0,900,702.9695983,422,0.76828737,0.483426794
6065,1/18/2019,21,827,1/18/2019,21,50,0,777,902.8718259,489,0.827640892,0.573525618
6066,1/18/2019,22,660,1/18/2019,22,35,0,625,843.2560606,478.5,0.967532388,0.608322405
6067,1/18/2019,23,587,1/18/2019,23,29,0,558,917.4446337,516,1.048180174,0.634419995
6068,1/19/2019,0,487,1/19/2019,0,13,0,474,737.6119097,474,0.950768111,0.56979739
6069,1/19/2019,1,383,1/19/2019,1,11,0,372,727.3185379,435,0.908460918,0.585953042
6070,1/19/2019,2,375,1/19/2019,2,22,0,353,990.1813333,451,1.094963759,0.664867184
6071,1/19/2019,3,103,1/19/2019,3,5,0,98,609.223301,329,0.962039469,0.594030867
6072,1/19/2019,4,23,1/19/2019,4,2,0,21,761.0869565,440,1.368151318,0.547428027
6073,1/19/2019,5,16,1/19/2019,5,0,0,16,403.875,326.5,0.681760714,0.535311289
6074,1/19/2019,6,23,1/19/2019,6,0,0,23,336,236,0.748482135,0.43495984
6075,1/19/2019,7,65,1/19/2019,7,1,0,64,454.8307692,210,0.63604512,0.399541682
6076,1/19/2019,8,109,1/19/2019,8,3,0,106,597.3302752,298,0.767416235,0.479698566
6077,1/19/2019,9,252,1/19/2019,9,12,0,240,618.3214286,388.5,0.759971498,0.574457674
6078,1/19/2019,10,497,1/19/2019,10,7,0,490,704.61167,431,0.805793422,0.576632474
6079,1/19/2019,11,796,1/19/2019,11,26,0,770,740.209799,467.5,0.85580222,0.612982689
6080,1/19/2019,12,1098,1/19/2019,12,42,0,1056,975.6666667,622,-5.605880807,0.749684353
6081,1/19/2019,13,1370,1/19/2019,13,44,0,1326,1141.719708,635,0.982379703,0.670148839
6082,1/19/2019,14,1593,1/19/2019,14,54,0,1539,967.7482737,593,1.234556137,0.679780093
6083,1/19/2019,15,1821,1/19/2019,15,69,0,1752,1039.689182,573,0.929196991,0.629449026
6084,1/19/2019,16,1709,1/19/2019,16,62,0,1647,972.4049152,540,0.85285506,0.64746879
6085,1/19/2019,17,1747,1/19/2019,17,51,0,1696,804.3033772,496,0.80663016,0.545563914
6086,1/19/2019,18,1333,1/19/2019,18,41,0,1292,653.3435859,478,0.726757247,0.576011102
6087,1/19/2019,19,828,1/19/2019,19,20,0,808,617.8828502,394.5,0.666093417,0.446765893
6088,1/19/2019,20,747,1/19/2019,20,30,0,717,731.9825971,397,0.698118446,0.459193317
6089,1/19/2019,21,719,1/19/2019,21,13,0,706,730.4367177,447,0.881625484,0.539971573
6090,1/19/2019,22,517,1/19/2019,22,18,0,499,797.8394584,381,0.677930402,0.449872749
6091,1/19/2019,23,430,1/19/2019,23,17,0,413,732.4767442,425.5,0.930399328,0.49989313
6092,1/20/2019,0,345,1/20/2019,0,18,0,327,715.7681159,379,0.725449975,0.499582445
6093,1/20/2019,1,275,1/20/2019,1,13,0,262,555.5672727,361,0.703622671,0.459814688
6094,1/20/2019,2,298,1/20/2019,2,15,0,283,626.8825503,410.5,0.75740979,0.500825187
6095,1/20/2019,3,96,1/20/2019,3,5,0,91,1152.854167,298.5,0.888554343,0.607390348
6096,1/20/2019,4,38,1/20/2019,4,2,0,36,691.0526316,322.5,0.915688574,0.687857918
6097,1/20/2019,5,18,1/20/2019,5,0,0,18,306.1111111,181.5,0.505554512,0.208470038
6098,1/20/2019,6,10,1/20/2019,6,0,0,10,376,282.5,0.644361934,0.517291524
6099,1/20/2019,7,47,1/20/2019,7,3,0,44,486.4255319,270,0.800643402,0.389599742
6100,1/20/2019,8,141,1/20/2019,8,4,0,137,675.3120567,408,0.952755953,0.619507086
6101,1/20/2019,9,336,1/20/2019,9,10,0,326,663.0654762,464,0.907512638,0.632245196
6102,1/20/2019,10,607,1/20/2019,10,18,0,589,772.4892916,423,0.927381673,0.596516352
6103,1/20/2019,11,817,1/20/2019,11,33,0,784,838.1444308,498,0.977745456,0.63690548
6104,1/20/2019,12,1222,1/20/2019,12,45,0,1177,909.1268412,571,1.018766558,0.649332904
6105,1/20/2019,13,1564,1/20/2019,13,62,0,1502,995.7845269,583,1.041194453,0.634419995
6106,1/20/2019,14,1768,1/20/2019,14,79,0,1689,1134.341063,617,1.022432219,0.733839387
6107,1/20/2019,15,1784,1/20/2019,15,60,0,1724,976.7589686,577.5,0.962580964,0.619507086
6108,1/20/2019,16,1649,1/20/2019,16,75,0,1574,1090.238326,593,1.017984637,0.612050632
6109,1/20/2019,17,1516,1/20/2019,17,67,0,1449,871.9907652,501,0.797672572,0.57973933
6110,1/20/2019,18,1078,1/20/2019,18,33,0,1045,692.3998145,397.5,0.77123233,0.514184668
6111,1/20/2019,19,959,1/20/2019,19,18,0,941,654.0542231,399,0.713387916,0.487155021
6112,1/20/2019,20,606,1/20/2019,20,13,0,593,644.2326733,405.5,0.664186342,0.443037666
6113,1/20/2019,21,599,1/20/2019,21,15,0,584,684.3522538,364,0.691527017,0.457950574
6114,1/20/2019,22,395,1/20/2019,22,12,0,383,731.3139241,384,0.854805415,0.513252611
6115,1/20/2019,23,306,1/20/2019,23,5,0,301,612.6960784,323.5,0.976080746,0.483116108
6116,1/21/2019,0,236,1/21/2019,0,6,0,230,563.2881356,301.5,0.664301104,0.469756627
6117,1/21/2019,1,162,1/21/2019,1,2,0,160,579.9135802,266.5,0.70444316,0.440862866
6118,1/21/2019,2,99,1/21/2019,2,4,0,95,543.2828283,335,0.767619385,0.487776392
6119,1/21/2019,3,54,1/21/2019,3,0,0,54,500.3148148,247,0.742273926,0.507349585
6120,1/21/2019,4,28,1/21/2019,4,0,0,28,810.1785714,510,1.083471646,0.746266811
6121,1/21/2019,5,33,1/21/2019,5,0,0,33,1072.424242,316,0.860504965,0.479698566
6122,1/21/2019,6,53,1/21/2019,6,2,0,51,708.9811321,250,0.695255753,0.41942556
6123,1/21/2019,7,98,1/21/2019,7,6,0,92,550.744898,353,0.907506297,0.611739946
6124,1/21/2019,8,226,1/21/2019,8,11,0,215,540.1504425,319,0.83354197,0.571040133
6125,1/21/2019,9,346,1/21/2019,9,22,0,324,578.2080925,389.5,0.877280953,0.655857302
6126,1/21/2019,10,495,1/21/2019,10,27,0,468,722.0949495,375,0.878769512,0.506417528
6127,1/21/2019,11,635,1/21/2019,11,32,0,603,821.5149606,485,0.983983862,0.679780093
6128,1/21/2019,12,892,1/21/2019,12,39,0,853,1150.593049,458,1.094059139,0.594962924
6129,1/21/2019,13,997,1/21/2019,13,45,0,952,904.7061184,535,1.081290592,0.666109926
6130,1/21/2019,14,1160,1/21/2019,14,61,0,1099,896.0810345,531,1.058112661,0.65741073
6131,1/21/2019,15,1111,1/21/2019,15,38,0,1073,981.8937894,537,1.101618989,0.669838154
6132,1/21/2019,16,1117,1/21/2019,16,62,0,1055,1136.618621,489,1.069955591,0.61640023
6133,1/21/2019,17,1002,1/21/2019,17,55,0,947,813.1526946,503.5,0.959325198,0.658342786
6134,1/21/2019,18,822,1/21/2019,18,42,0,780,697.2798054,390,0.790601873,0.533757861
6135,1/21/2019,19,667,1/21/2019,19,27,0,640,586.2713643,362,0.730164261,0.511388498
6136,1/21/2019,20,561,1/21/2019,20,13,0,548,795.9964349,361,0.761504251,0.519466323
6137,1/21/2019,21,458,1/21/2019,21,20,0,438,706.1179039,368.5,0.747958623,0.503932043
6138,1/21/2019,22,357,1/21/2019,22,20,0,337,662.5966387,351,0.907896426,0.529408262
6139,1/21/2019,23,257,1/21/2019,23,7,0,250,566.8677043,330,0.743778909,0.489640506
6140,1/22/2019,0,159,1/22/2019,0,3,0,156,511.0754717,308,0.702958411,0.43993081
6141,1/22/2019,1,86,1/22/2019,1,4,0,82,559.7674419,264,0.948299154,0.483737479
6142,1/22/2019,2,73,1/22/2019,2,2,0,71,480.0684932,328,0.745415618,0.499582445
6143,1/22/2019,3,22,1/22/2019,3,0,0,22,354,304.5,0.687603721,0.50206793
6144,1/22/2019,4,9,1/22/2019,4,0,0,9,961.3333333,656,1.249163236,1.362667042
6145,1/22/2019,5,46,1/22/2019,5,0,0,46,409.8478261,220,1.436529166,0.503621358
6146,1/22/2019,6,91,1/22/2019,6,2,0,89,322.4615385,236,0.565843831,0.398298939
6147,1/22/2019,7,394,1/22/2019,7,10,0,384,451.7639594,334,0.807000326,0.602419378
6148,1/22/2019,8,567,1/22/2019,8,38,0,529,494.0176367,317,0.957842061,0.584088928
6149,1/22/2019,9,776,1/22/2019,9,10,0,766,403.4458763,303,0.63743877,0.512320554
6150,1/22/2019,10,612,1/22/2019,10,19,0,593,627.2892157,314.5,0.781142793,0.504553414
6151,1/22/2019,11,638,1/22/2019,11,20,0,618,599.5564263,324,0.673492362,0.483116108
6152,1/22/2019,12,953,1/22/2019,12,27,0,926,462.1636936,310,0.681835247,0.495854218
6153,1/22/2019,13,879,1/22/2019,13,31,0,848,604.6473265,328,0.769157872,0.516980838
6154,1/22/2019,14,707,1/22/2019,14,25,0,682,609.009901,357,0.805187215,0.56979739
6155,1/22/2019,15,906,1/22/2019,15,21,0,885,724.696468,357,0.75244143,0.559544766
6156,1/22/2019,16,996,1/22/2019,16,29,0,967,676.8885542,371.5,0.802951337,0.558923394
6157,1/22/2019,17,1151,1/22/2019,17,52,0,1099,684.7680278,393,0.887697591,0.577875216
6158,1/22/2019,18,988,1/22/2019,18,26,0,962,613.1052632,377,0.738605329,0.524126607
6159,1/22/2019,19,951,1/22/2019,19,26,0,925,572.6477392,382,0.789309998,0.557991338
6160,1/22/2019,20,525,1/22/2019,20,17,0,508,492.9790476,316,0.654716938,0.461678802
6161,1/22/2019,21,318,1/22/2019,21,11,0,307,837.0251572,325,0.706446296,0.462921544
6162,1/22/2019,22,213,1/22/2019,22,2,0,211,385.9577465,251,0.536403794,0.416318704
6163,1/22/2019,23,74,1/22/2019,23,3,0,71,428.4864865,258,0.561224147,0.368783807
6164,1/23/2019,0,68,1/23/2019,0,3,0,65,909.1911765,245.5,0.670030048,0.39115317
6165,1/23/2019,1,60,1/23/2019,1,3,0,57,1154.366667,197.5,0.788478628,0.216237178
6166,1/23/2019,2,38,1/23/2019,2,2,0,36,361.7894737,251.5,0.486206612,0.392085227
6167,1/23/2019,3,5,1/23/2019,3,1,0,4,550.4,137,1.366395269,0.294529949
6168,1/23/2019,4,10,1/23/2019,4,0,0,10,416.3,219,1.00649707,0.707431111
6169,1/23/2019,5,38,1/23/2019,5,0,0,38,264.5263158,237.5,0.633962143,0.56979739
6170,1/23/2019,6,72,1/23/2019,6,2,0,70,318.9583333,239,0.638225894,0.469756627
6171,1/23/2019,7,287,1/23/2019,7,5,0,282,349.3658537,298,0.717328667,0.579117958
6172,1/23/2019,8,610,1/23/2019,8,25,0,585,454.5803279,286,0.732180021,0.568865334
6173,1/23/2019,9,657,1/23/2019,9,17,0,640,382.4657534,271,0.87179136,0.484669536
6174,1/23/2019,10,643,1/23/2019,10,18,0,625,437.7387247,281,0.630417321,0.479698566
6175,1/23/2019,11,675,1/23/2019,11,16,0,659,430.8577778,289,0.633505889,0.474106226
6176,1/23/2019,12,797,1/23/2019,12,21,0,776,442.7666248,285,0.670088417,0.475970339
6177,1/23/2019,13,796,1/23/2019,13,19,0,777,545.4020101,319.5,0.761980633,0.516048782
6178,1/23/2019,14,855,1/23/2019,14,24,0,831,536.425731,331,0.766222638,0.551777626
6179,1/23/2019,15,818,1/23/2019,15,23,0,795,547.6356968,348,0.817443439,0.570729447
6180,1/23/2019,16,907,1/23/2019,16,27,0,880,631.6945976,335,0.859084391,0.57973933
6181,1/23/2019,17,1040,1/23/2019,17,40,0,1000,563.4221154,365,0.830782854,0.605526234
6182,1/23/2019,18,1002,1/23/2019,18,40,0,962,527.3872255,376.5,0.820561598,0.584088928
6183,1/23/2019,19,703,1/23/2019,19,20,0,683,718.027027,324,0.783738235,0.532515118
6184,1/23/2019,20,700,1/23/2019,20,24,0,676,558.3328571,328,0.723556582,0.516670153
6185,1/23/2019,21,429,1/23/2019,21,10,0,419,485.1981352,341,0.665439309,0.509524384
6186,1/23/2019,22,297,1/23/2019,22,12,0,285,414.026936,291,0.534517314,0.391463856
6187,1/23/2019,23,270,1/23/2019,23,11,0,259,815.8666667,290.5,0.749323037,0.458882631
6188,1/24/2019,0,170,1/24/2019,0,9,0,161,917.2941176,262.5,0.558312989,0.370647921
